SEASON_YEAR,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,AVAILABLE_FLAG
2023-24,1610612744,GSW,Golden State Warriors,22301182,2024-04-12T00:00:00,GSW vs. NOP,L,48,108.7,107.9,112.8,111.8,-4.1,-3.8,0.675,1.69,19.3,0.245,0.88,0.566,0.158,0.541,0.572,100.6,101.5,84.58,101,0.498,1,1231,1231,1231,119,1757,997,1403,768,1651,1115,1648,23,249,1783,1309,1351,659,1248,1
2023-24,1610612744,GSW,Golden State Warriors,22301097,2024-04-05T00:00:00,GSW @ DAL,L,48,101.0,102.9,104.6,105.9,-3.6,-3.0,0.659,1.8,18.5,0.291,0.778,0.51,0.146,0.505,0.525,104.1,102.5,85.42,103,0.474,1,1231,1231,1231,119,2074,569,1361,972,1477,1372,1101,528,1060,1501,1841,2000,521,1474,1
2023-24,1610612744,GSW,Golden State Warriors,22301049,2024-03-27T00:00:00,GSW @ ORL,W,48,104.4,107.4,97.6,101.1,6.8,6.4,0.65,2.0,19.0,0.36,0.778,0.577,0.138,0.5,0.528,96.0,93.0,77.5,94,0.545,1,1,1,1,119,1790,321,858,1060,1161,1217,342,528,161,1302,1870,1988,2241,791,1
2023-24,1610612744,GSW,Golden State Warriors,22300907,2024-03-07T00:00:00,GSW vs. CHI,L,48,113.7,117.3,120.1,121.4,-6.4,-4.1,0.705,2.82,20.0,0.364,0.818,0.566,0.106,0.51,0.558,105.7,103.5,86.25,104,0.492,1,1231,1231,1231,119,1010,1762,1422,524,425,868,311,193,249,529,1784,1593,357,1297,1
2023-24,1610612744,GSW,Golden State Warriors,22300860,2024-03-01T00:00:00,GSW @ TOR,W,48,114.4,114.3,99.5,101.0,14.8,13.3,0.591,1.86,17.4,0.327,0.75,0.541,0.133,0.541,0.566,105.2,104.5,87.08,105,0.549,1,1,1,1,119,1238,287,475,1661,1392,1676,638,828,524,1159,1307,1441,269,743,1
2023-24,1610612744,GSW,Golden State Warriors,22300811,2024-02-23T00:00:00,GSW vs. CHA,W,48,94.7,98.0,85.0,84.0,9.7,14.0,0.737,1.27,19.3,0.353,0.75,0.561,0.222,0.5,0.519,100.6,99.5,82.92,99,0.584,1,1,1,1,119,2266,15,436,306,2203,1106,398,828,301,2420,1870,2070,1069,372,1
2023-24,1610612744,GSW,Golden State Warriors,22300576,2024-02-15T00:00:00,GSW @ UTA,W,48,134.2,135.9,129.1,131.7,5.1,4.2,0.857,3.23,26.4,0.304,0.56,0.438,0.126,0.641,0.671,105.2,103.5,86.25,103,0.53,1,1,1,1,119,91,2283,1026,15,242,16,914,2416,2177,977,191,179,357,957,1
2023-24,1610612744,GSW,Golden State Warriors,22300733,2024-02-08T00:00:00,GSW @ IND,W,48,123.9,131.0,109.1,109.0,14.8,22.0,0.635,1.94,22.0,0.395,0.833,0.626,0.17,0.651,0.663,102.8,100.0,83.33,100,0.577,1,1,1,1,119,196,789,182,1201,1259,399,153,114,19,2000,146,220,963,445,1
2023-24,1610612744,GSW,Golden State Warriors,22300699,2024-02-03T00:00:00,GSW @ ATL,L,53,110.9,115.5,121.9,121.6,-11.0,-6.0,0.52,1.86,16.3,0.292,0.726,0.504,0.121,0.527,0.555,107.1,105.06,87.55,116,0.465,1,1231,1231,1231,17,1154,1776,1579,2197,1392,2015,1077,1147,1190,875,1514,1642,219,1566,1
2023-24,1610612744,GSW,Golden State Warriors,22300632,2024-01-25T00:00:00,GSW vs. SAC,L,48,129.0,137.1,132.2,136.7,-3.2,0.4,0.625,2.31,21.7,0.275,0.659,0.476,0.134,0.669,0.692,102.2,97.5,81.25,97,0.492,1,1231,1231,1231,119,78,2379,1219,1311,809,441,1290,1950,1648,1182,92,90,1551,1299,1
2023-24,1610612744,GSW,Golden State Warriors,22300545,2024-01-13T00:00:00,GSW @ MIL,L,48,117.8,119.2,129.7,131.6,-11.9,-12.4,0.489,2.88,16.9,0.283,0.696,0.475,0.081,0.556,0.566,99.8,98.5,82.08,99,0.423,1,1231,1231,1231,119,846,2279,1947,2305,405,1832,1188,1527,1681,149,1092,1442,1311,2024,1
2023-24,1610612744,GSW,Golden State Warriors,22300490,2024-01-05T00:00:00,GSW vs. DET,W,48,107.6,114.1,105.4,109.0,2.2,5.1,0.632,1.26,17.6,0.289,0.714,0.525,0.192,0.561,0.608,104.2,99.5,82.92,99,0.52,1,1,1,1,119,1253,789,952,1227,2215,1616,1117,1278,783,2275,1006,813,1069,1054,1
2023-24,1610612744,GSW,Golden State Warriors,22300399,2023-12-23T00:00:00,GSW vs. POR,W,48,127.8,127.3,107.1,108.2,20.8,19.1,0.792,2.11,25.2,0.368,0.796,0.609,0.182,0.639,0.673,98.8,98.5,82.08,99,0.626,1,1,1,1,119,351,718,252,92,1055,49,286,354,41,2152,205,163,1311,157,1
2023-24,1610612744,GSW,Golden State Warriors,22300348,2023-12-17T00:00:00,GSW @ POR,W,48,120.0,121.6,113.9,118.8,6.1,2.9,0.674,2.21,21.8,0.356,0.739,0.549,0.144,0.603,0.619,99.2,96.5,80.42,97,0.539,1,1,1,1,119,673,1567,1103,808,930,423,373,989,391,1478,495,657,1747,856,1
2023-24,1610612744,GSW,Golden State Warriors,22300186,2023-11-12T00:00:00,GSW vs. MIN,L,48,106.5,110.0,115.8,114.9,-9.3,-4.9,0.649,1.71,16.4,0.355,0.75,0.519,0.14,0.448,0.508,101.8,100.5,83.75,100,0.408,1,1231,1231,1231,119,1585,1252,1480,1075,1599,1951,385,828,894,1347,2291,2170,851,2143,1
2023-24,1610612744,GSW,Golden State Warriors,22300145,2023-11-06T00:00:00,GSW @ DET,W,48,119.7,123.7,111.0,112.4,8.8,11.3,0.565,2.36,18.2,0.389,0.762,0.552,0.113,0.536,0.565,99.2,97.0,80.83,97,0.531,1,1,1,1,119,549,1048,551,1902,750,1442,179,695,368,702,1380,1476,1661,940,1
2023-24,1610612744,GSW,Golden State Warriors,22300108,2023-10-30T00:00:00,GSW @ NOP,W,48,129.0,128.7,100.6,102.0,28.4,26.7,0.549,1.87,18.4,0.46,0.75,0.618,0.149,0.597,0.609,101.1,100.5,83.75,101,0.644,1,1,1,1,119,276,348,121,2024,1383,1395,24,828,26,1564,552,803,851,109,1
2023-24,1610612737,ATL,Atlanta Hawks,22301159,2024-04-10T00:00:00,ATL vs. CHA,L,48,114.0,116.3,117.7,117.3,-3.8,-1.0,0.814,1.94,24.3,0.262,0.85,0.549,0.184,0.634,0.64,98.9,98.0,81.67,98,0.495,1,1231,1231,1231,119,1086,1452,1279,49,1255,97,1437,73,405,2177,230,418,1455,1265,1
2023-24,1610612737,ATL,Atlanta Hawks,22301124,2024-04-04T00:00:00,ATL @ DAL,L,48,91.1,91.3,104.3,104.8,-13.2,-13.5,0.618,1.0,15.3,0.218,0.793,0.513,0.202,0.476,0.504,104.4,104.0,86.67,104,0.429,1,1231,1231,1231,119,2400,499,1995,1408,2401,2193,1951,389,987,2350,2117,2194,307,1976,1
2023-24,1610612737,ATL,Atlanta Hawks,22301060,2024-03-28T00:00:00,ATL vs. BOS,W,53,120.1,119.4,114.8,119.6,5.3,-0.2,0.471,2.18,16.3,0.357,0.76,0.547,0.107,0.563,0.567,94.5,92.83,77.36,103,0.488,1,1,1,1,17,825,1641,1237,2361,971,1983,361,724,435,545,981,1429,2295,1333,1
2023-24,1610612737,ATL,Atlanta Hawks,22300990,2024-03-18T00:00:00,ATL @ LAL,L,48,103.3,105.0,131.0,134.7,-27.7,-29.7,0.762,3.56,21.9,0.241,0.846,0.485,0.09,0.474,0.502,102.7,100.5,83.75,100,0.382,1,1231,1231,1231,119,1934,2347,2381,186,157,412,1700,84,1505,241,2134,2207,851,2273,1
2023-24,1610612737,ATL,Atlanta Hawks,22300895,2024-03-06T00:00:00,ATL vs. CLE,W,48,116.9,117.9,99.5,104.1,17.4,13.8,0.628,2.45,20.6,0.2,0.673,0.454,0.116,0.577,0.603,98.6,96.0,80.0,95,0.562,1,1,1,1,119,963,468,445,1281,656,707,2117,1809,2009,759,786,868,1823,574,1
2023-24,1610612737,ATL,Atlanta Hawks,22300754,2024-02-10T00:00:00,ATL vs. HOU,W,48,114.8,116.2,103.3,107.6,11.5,8.6,0.625,2.27,17.7,0.204,0.627,0.425,0.105,0.534,0.585,107.8,105.0,87.5,105,0.552,1,1,1,1,119,1100,678,708,1311,845,1589,2108,2197,2288,501,1409,1161,223,700,1
2023-24,1610612737,ATL,Atlanta Hawks,22300699,2024-02-03T00:00:00,ATL vs. GSW,W,53,121.9,121.6,110.9,115.5,11.0,6.0,0.491,3.38,16.9,0.274,0.708,0.496,0.069,0.544,0.57,107.1,105.06,87.55,116,0.535,1,1,1,1,17,685,1307,882,2300,197,1849,1313,1384,1271,63,1267,1385,219,895,1
2023-24,1610612737,ATL,Atlanta Hawks,22300595,2024-01-20T00:00:00,ATL vs. CLE,L,48,95.4,94.1,113.7,114.9,-18.3,-20.8,0.676,2.27,18.1,0.203,0.837,0.471,0.109,0.457,0.477,100.8,101.0,84.17,101,0.378,1,1231,1231,1231,119,2357,1252,2253,755,845,1475,2114,103,1759,586,2238,2357,741,2291,1
2023-24,1610612737,ATL,Atlanta Hawks,22300543,2024-01-13T00:00:00,ATL vs. WAS,L,48,92.1,95.2,117.1,122.1,-25.0,-26.9,0.656,1.31,14.3,0.324,0.679,0.479,0.154,0.403,0.46,108.0,104.0,86.67,104,0.341,1,1231,1231,1231,119,2330,1815,2344,1012,2159,2314,692,1744,1605,1679,2432,2408,307,2394,1
2023-24,1610612737,ATL,Atlanta Hawks,22300393,2023-12-23T00:00:00,ATL vs. MEM,L,48,115.8,119.0,120.6,125.0,-4.8,-6.0,0.622,2.55,19.3,0.315,0.612,0.456,0.11,0.536,0.568,103.2,100.0,83.33,100,0.456,1,1231,1231,1231,119,862,1987,1572,1347,579,1106,778,2272,1977,610,1375,1421,963,1660,1
2023-24,1610612737,ATL,Atlanta Hawks,22300336,2023-12-16T00:00:00,ATL @ CLE,L,48,117.8,122.7,126.2,130.9,-8.4,-8.2,0.512,1.91,16.2,0.261,0.547,0.414,0.113,0.571,0.62,100.8,97.0,80.83,97,0.449,1,1231,1231,1231,119,612,2258,1734,2216,1339,2046,1454,2428,2337,702,882,645,1661,1744,1
2023-24,1610612737,ATL,Atlanta Hawks,22300246,2023-11-26T00:00:00,ATL @ BOS,L,48,101.6,104.0,114.4,114.1,-12.8,-10.1,0.417,0.94,11.7,0.25,0.623,0.431,0.162,0.517,0.534,100.1,99.0,82.5,99,0.396,1,1231,1231,1231,119,1998,1191,1845,2438,2433,2445,1565,2216,2237,1840,1654,1903,1195,2197,1
2023-24,1610612737,ATL,Atlanta Hawks,22300227,2023-11-22T00:00:00,ATL vs. BKN,W,53,121.7,126.7,123.3,125.0,-1.6,1.7,0.471,1.71,14.3,0.431,0.607,0.516,0.121,0.517,0.571,107.9,105.06,87.55,116,0.506,1,1,1,1,17,372,1987,1169,2361,1599,2314,59,2302,937,875,1652,1370,219,1182,1
2023-24,1610612737,ATL,Atlanta Hawks,22300193,2023-11-15T00:00:00,ATL vs. NYK,L,48,119.4,120.0,113.9,120.8,5.5,-0.8,0.683,1.87,21.5,0.184,0.551,0.391,0.158,0.627,0.659,98.6,95.5,79.58,95,0.512,1,1231,1231,1231,119,784,1717,1258,698,1383,484,2249,2423,2419,1775,287,254,1903,1127,1
2023-24,1610612737,ATL,Atlanta Hawks,22300104,2023-10-30T00:00:00,ATL vs. MIN,W,48,125.8,130.9,112.3,114.1,13.5,16.8,0.583,2.55,21.2,0.184,0.688,0.465,0.113,0.64,0.676,100.8,98.0,81.67,97,0.591,1,1,1,1,119,199,1191,329,1729,579,560,2249,1638,1852,702,198,146,1455,326,1
2023-24,1610612738,BOS,Boston Celtics,22301173,2024-04-12T00:00:00,BOS vs. CHA,W,48,131.4,129.7,96.4,98.0,35.0,31.7,0.63,5.67,22.2,0.353,0.872,0.602,0.059,0.587,0.597,100.7,100.5,83.75,101,0.66,1,1,1,1,119,234,196,63,1270,15,357,398,32,61,33,655,965,851,64,1
2023-24,1610612738,BOS,Boston Celtics,22301023,2024-03-23T00:00:00,BOS @ CHI,W,48,132.6,137.8,124.4,125.6,8.3,12.2,0.636,2.33,21.1,0.372,0.857,0.59,0.133,0.634,0.663,92.2,90.0,75.0,90,0.509,1,1,1,1,119,56,2023,522,1184,779,594,273,53,104,1159,233,223,2413,1147,1
2023-24,1610612738,BOS,Boston Celtics,22300984,2024-03-18T00:00:00,BOS vs. DET,W,48,123.0,124.0,98.3,98.9,24.7,25.0,0.698,2.73,20.8,0.34,0.816,0.569,0.115,0.568,0.591,96.2,95.5,79.58,96,0.613,1,1,1,1,119,526,209,141,578,478,654,542,202,225,730,902,1062,1903,202,1
2023-24,1610612738,BOS,Boston Celtics,22300943,2024-03-12T00:00:00,BOS @ UTA,W,48,129.0,135.2,116.5,116.3,12.5,18.9,0.581,2.78,18.7,0.36,0.739,0.542,0.099,0.576,0.613,93.6,91.5,76.25,91,0.557,1,1,1,1,119,103,1364,261,1755,454,1315,342,989,503,383,809,731,2355,630,1
2023-24,1610612738,BOS,Boston Celtics,22300780,2024-02-14T00:00:00,BOS vs. BKN,W,48,141.3,146.2,91.9,90.5,49.4,55.7,0.615,3.2,23.2,0.325,0.824,0.604,0.108,0.692,0.706,94.9,94.0,78.33,93,0.689,1,1,1,1,119,9,49,4,1420,253,207,682,161,58,560,49,57,2147,30,1
2023-24,1610612738,BOS,Boston Celtics,22300670,2024-01-30T00:00:00,BOS vs. IND,W,48,126.9,130.3,119.7,125.3,7.2,5.1,0.532,2.08,18.7,0.227,0.6,0.442,0.121,0.638,0.667,102.6,99.0,82.5,99,0.534,1,1,1,1,119,218,2003,960,2121,1079,1315,1856,2323,2134,880,206,198,1195,912,1
2023-24,1610612738,BOS,Boston Celtics,22300611,2024-01-22T00:00:00,BOS @ DAL,W,48,116.4,119.0,106.6,110.0,9.8,9.0,0.634,4.33,19.3,0.184,0.754,0.491,0.06,0.551,0.588,102.7,100.0,83.33,100,0.551,1,1,1,1,119,862,868,682,1205,65,1132,2254,822,1373,34,1164,1110,963,721,1
2023-24,1610612738,BOS,Boston Celtics,22300528,2024-01-11T00:00:00,BOS @ MIL,L,48,97.9,103.0,137.7,137.8,-39.8,-34.7,0.647,3.67,16.4,0.237,0.675,0.414,0.061,0.423,0.489,101.1,98.5,82.08,99,0.348,1,1231,1231,1231,119,2054,2401,2419,1089,133,1965,1767,1773,2337,38,2402,2292,1311,2376,1
2023-24,1610612738,BOS,Boston Celtics,22300493,2024-01-06T00:00:00,BOS @ IND,W,48,114.2,116.8,100.3,100.0,13.8,16.8,0.565,1.44,18.1,0.362,0.81,0.61,0.178,0.6,0.6,102.0,101.0,84.17,101,0.57,1,1,1,1,119,1055,241,327,1902,1990,1491,331,236,40,2118,524,926,741,494,1
2023-24,1610612738,BOS,Boston Celtics,22300432,2023-12-29T00:00:00,BOS vs. TOR,W,48,120.2,122.4,118.2,120.4,2.0,2.0,0.674,1.81,20.4,0.34,0.778,0.574,0.163,0.585,0.62,99.8,98.0,81.67,98,0.509,1,1,1,1,119,622,1697,1144,785,1462,760,512,528,178,1891,672,644,1455,1152,1
2023-24,1610612738,BOS,Boston Celtics,22300373,2023-12-20T00:00:00,BOS @ SAC,W,48,147.6,151.6,123.8,124.0,23.8,27.6,0.686,3.89,24.1,0.349,0.698,0.542,0.095,0.674,0.702,96.8,95.5,79.58,95,0.604,1,1,1,1,119,2,1928,107,669,97,119,437,1491,503,319,76,68,1903,255,1
2023-24,1610612738,BOS,Boston Celtics,22300329,2023-12-15T00:00:00,BOS vs. ORL,W,48,124.5,129.3,107.9,113.3,16.7,16.0,0.646,2.82,21.7,0.292,0.583,0.438,0.111,0.62,0.635,102.9,98.5,82.08,99,0.584,1,1,1,1,119,250,1118,350,1105,425,464,1078,2371,2177,642,345,481,1311,370,1
2023-24,1610612738,BOS,Boston Celtics,22300217,2023-11-20T00:00:00,BOS @ CHA,L,53,104.1,108.3,112.6,113.1,-8.4,-4.8,0.452,1.27,13.2,0.288,0.655,0.47,0.138,0.515,0.54,100.0,97.81,81.51,109,0.439,1,1231,1231,1231,17,1729,1108,1478,2402,2205,2406,1142,1968,1771,1295,1691,1856,1545,1882,1
2023-24,1610612738,BOS,Boston Celtics,22300174,2023-11-11T00:00:00,BOS vs. TOR,W,48,117.3,121.9,94.0,95.9,23.4,26.0,0.638,2.31,22.4,0.186,0.776,0.525,0.135,0.634,0.638,99.9,97.0,80.83,96,0.605,1,1,1,1,119,659,142,129,1174,809,329,2237,550,783,1215,233,442,1661,252,1
2023-24,1610612751,BKN,Brooklyn Nets,22301141,2024-04-07T00:00:00,BKN vs. SAC,L,48,75.7,77.0,108.0,108.1,-32.3,-31.1,0.567,1.0,13.3,0.207,0.782,0.487,0.17,0.39,0.42,100.4,99.5,82.92,100,0.317,1,1231,1231,1231,119,2459,710,2397,1896,2401,2403,2067,505,1468,2000,2440,2451,1069,2425,1
2023-24,1610612751,BKN,Brooklyn Nets,22301089,2024-04-01T00:00:00,BKN @ IND,L,48,108.5,108.8,124.9,129.1,-16.4,-20.3,0.488,1.33,14.7,0.275,0.635,0.456,0.147,0.529,0.559,104.4,102.5,85.42,102,0.384,1,1231,1231,1231,119,1679,2202,2239,2315,2122,2267,1298,2151,1977,1538,1492,1581,521,2265,1
2023-24,1610612751,BKN,Brooklyn Nets,22300981,2024-03-17T00:00:00,BKN @ SAS,L,53,103.3,105.5,106.9,110.9,-3.6,-5.4,0.617,2.42,19.1,0.241,0.685,0.455,0.11,0.5,0.521,102.1,99.17,82.64,109,0.483,1,1231,1231,1231,17,1906,934,1529,1411,691,1194,1700,1674,1997,639,1870,2051,1191,1376,1
2023-24,1610612751,BKN,Brooklyn Nets,22300930,2024-03-10T00:00:00,BKN @ CLE,W,48,126.6,129.0,110.0,108.6,16.6,20.4,0.786,2.2,24.1,0.289,0.854,0.582,0.161,0.646,0.683,93.3,93.0,77.5,93,0.586,1,1,1,1,119,261,755,218,107,947,125,1112,64,133,1829,167,114,2241,358,1
2023-24,1610612751,BKN,Brooklyn Nets,22300887,2024-03-05T00:00:00,BKN vs. PHI,W,48,113.6,117.9,113.4,115.1,0.2,2.8,0.61,1.79,18.8,0.304,0.8,0.549,0.147,0.56,0.592,96.5,94.0,78.33,95,0.535,1,1,1,1,119,963,1269,1109,1485,1500,1267,914,304,391,1551,1032,1033,2147,909,1
2023-24,1610612751,BKN,Brooklyn Nets,22300833,2024-02-27T00:00:00,BKN @ ORL,L,48,82.5,84.4,109.1,114.9,-26.6,-30.5,0.581,0.82,14.1,0.28,0.763,0.489,0.229,0.443,0.476,98.6,95.0,79.17,96,0.314,1,1231,1231,1231,119,2445,1258,2391,1770,2455,2340,1223,683,1443,2437,2329,2361,1995,2426,1
2023-24,1610612751,BKN,Brooklyn Nets,22300780,2024-02-14T00:00:00,BKN @ BOS,L,48,91.9,90.5,141.3,146.2,-49.4,-55.7,0.871,2.25,20.8,0.176,0.675,0.396,0.126,0.444,0.491,94.9,94.0,78.33,95,0.311,1,1231,1231,1231,119,2410,2452,2457,13,872,668,2290,1773,2403,997,2313,2277,2147,2431,1
2023-24,1610612751,BKN,Brooklyn Nets,22300720,2024-02-06T00:00:00,BKN vs. DAL,L,48,107.4,107.0,117.0,119.0,-9.6,-12.0,0.805,3.3,23.2,0.18,0.809,0.485,0.1,0.516,0.548,100.7,100.0,83.33,100,0.481,1,1231,1231,1231,119,1818,1588,1931,61,219,202,2269,246,1505,404,1667,1727,963,1399,1
